nodeType, nodeId, elementId, missingProperties
"Paragraph", "010-INICIALIZA", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:261", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "010-INICIALIZA-1", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:293", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "010-PROCESO", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:217", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "010-TABLA-DE-TASAS", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:370", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "0100-INICIALIZA", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:343", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "0100-INICIALIZA", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:364", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "0100-INICIALIZA", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:477", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "0100-INICIALIZA", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:505", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "0100-INICIALIZA", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:532", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "015-0100-INICIO", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:393", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "015-9900-FIN", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:394", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "015-DETA-REPORTE-1", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:372", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
